Data;Balance
2018.11.19 11:19;22010.00
2018.11.19 11:31;22010.00
2018.11.22 09:33;21960.00
2018.11.22 10:03;21960.00
2018.11.22 10:04;21960.00
2018.11.22 10:46;21910.00
2018.11.22 11:05;21910.00
2018.11.22 11:38;21910.00
2018.11.23 10:17;21859.00
2018.11.23 10:51;21859.00
2018.11.23 10:57;21859.00
2018.11.27 10:12;21944.00
2018.11.27 10:20;21944.00
2018.11.27 10:20;21944.00
2018.11.27 11:20;22006.00
2018.11.27 12:14;22006.00
2018.11.27 12:15;22006.00
2018.11.28 10:20;22040.00
2018.11.28 10:20;22040.00
2018.11.28 10:20;22040.00
2018.11.28 11:57;22033.00
2018.11.28 12:12;22033.00
2018.11.28 12:15;22033.00
2018.11.29 10:07;22197.00
2018.11.29 10:37;22197.00
2018.11.29 10:38;22197.00
2018.11.30 09:32;22273.00
2018.11.30 10:46;22273.00
2018.11.30 10:46;22273.00
2018.12.04 10:49;22362.00
2018.12.05 11:46;22362.00
2018.12.05 12:05;22362.00
2018.12.07 10:07;22472.00
2018.12.07 10:34;22472.00
2018.12.07 10:50;22545.00
2018.12.07 11:05;22545.00
2018.12.07 11:05;22545.00
2018.12.10 09:50;22621.00
2018.12.10 10:28;22621.00
2018.12.10 10:30;22621.00
2018.12.10 11:01;22717.00
2018.12.10 11:18;22717.00
2018.12.10 11:18;22717.00
2018.12.13 11:29;22688.00
2018.12.13 11:43;22688.00
2018.12.13 12:15;22688.00
2018.12.17 10:27;22754.00
2018.12.17 10:44;22754.00
2018.12.17 10:44;22754.00
2018.12.18 10:01;22793.00
2018.12.18 10:13;22793.00
2018.12.18 10:13;22793.00
2018.12.18 11:12;22785.00
2018.12.18 11:36;22785.00
2018.12.18 12:15;22785.00
2018.12.19 11:40;22799.00
2018.12.19 11:42;22799.00
2018.12.19 11:42;22799.00
2018.12.20 10:22;22748.00
2018.12.20 10:33;22748.00
2018.12.20 11:21;22748.00
2018.12.20 11:46;22731.00
2018.12.20 11:50;22731.00
2018.12.20 12:15;22731.00
2018.12.21 10:36;22681.00
2018.12.21 11:18;22681.00
2018.12.21 11:21;22681.00
2018.12.26 10:30;22630.00
2018.12.26 11:10;22630.00
2018.12.26 11:12;22630.00
2018.12.26 11:39;22627.00
2018.12.26 11:55;22627.00
2018.12.26 12:15;22627.00
2018.12.27 09:38;22717.00
2018.12.27 10:39;22717.00
2018.12.27 10:39;22717.00
2018.12.27 11:25;22738.00
2018.12.27 12:07;22738.00
2018.12.27 12:15;22738.00
2018.12.28 18:09;22738.00
