<DATE>;<BALANCE>;<EQUITY>;<DEPOSIT LOAD>
2018.07.26 13:45;11911.00;11777.00;0.0000
2018.07.26 15:19;11911.00;11906.00;0.0000
2018.07.26 15:21;11911.00;11911.00;0.0000
2018.08.02 12:16;12031.00;11883.00;0.0000
2018.08.02 14:35;12031.00;12027.00;0.0000
2018.08.02 14:36;12031.00;12031.00;0.0000
2018.08.06 12:21;12028.00;12051.00;0.0000
2018.08.06 13:54;12028.00;11928.00;0.0000
2018.08.06 17:30;12028.00;12028.00;0.0000
2018.08.07 14:32;12148.00;12019.00;0.0000
2018.08.07 14:41;12148.00;12122.00;0.0000
2018.08.07 14:42;12148.00;12148.00;0.0000
2018.08.16 12:38;12150.00;12132.00;0.0000
2018.08.16 12:41;12150.00;12263.00;0.0000
2018.08.16 12:48;12150.00;12150.00;0.0000
2018.08.24 14:34;12094.00;12216.00;0.0000
2018.08.24 16:47;12094.00;12058.00;0.0000
2018.08.24 17:30;12094.00;12094.00;0.0000
2018.08.29 12:00;12096.00;12090.00;0.0000
2018.08.29 13:34;12096.00;12194.00;0.0000
2018.08.29 15:20;12096.00;12096.00;0.0000
2018.08.30 12:02;12216.00;12062.00;0.0000
2018.08.30 12:40;12216.00;12210.00;0.0000
2018.08.30 12:41;12216.00;12216.00;0.0000
2018.08.31 11:23;12086.00;12231.00;0.0000
2018.08.31 12:12;12086.00;12095.00;0.0000
2018.08.31 12:13;12086.00;12086.00;0.0000
2018.09.05 11:51;12088.00;12047.00;0.0000
2018.09.05 14:20;12088.00;12168.00;0.0000
2018.09.05 15:51;12088.00;12088.00;0.0000
2018.09.10 11:50;12090.00;12074.00;0.0000
2018.09.10 12:01;12090.00;12171.00;0.0000
2018.09.10 13:15;12090.00;12090.00;0.0000
2018.09.11 14:46;12031.00;12146.00;0.0000
2018.09.11 17:22;12031.00;12014.00;0.0000
2018.09.11 17:30;12031.00;12031.00;0.0000
2018.09.12 11:45;11901.00;12056.00;0.0000
2018.09.12 14:01;11901.00;11914.00;0.0000
2018.09.12 14:07;11901.00;11901.00;0.0000
2018.09.13 16:36;11887.00;11911.00;0.0000
2018.09.13 17:13;11887.00;11858.00;0.0000
2018.09.13 17:30;11887.00;11887.00;0.0000
2018.09.18 11:29;12007.00;11876.00;0.0000
2018.09.18 12:21;12007.00;12003.00;0.0000
2018.09.18 12:53;12007.00;12007.00;0.0000
2018.09.19 11:58;12009.00;11992.00;0.0000
2018.09.19 13:30;12009.00;12121.00;0.0000
2018.09.19 15:11;12009.00;12009.00;0.0000
2018.09.20 12:20;11982.00;12049.00;0.0000
2018.09.20 14:01;11982.00;11934.00;0.0000
2018.09.20 17:30;11982.00;11982.00;0.0000
2018.09.21 11:54;12102.00;11904.00;0.0000
